people_ID,Infect_prob
5515,63.00039739407367
18087,51.11552154816361
18278,52.37881216337131
18868,52.49555577402621
18764,52.45051482870677
5478,52.713577059772454
6091,52.822984531445435
18358,52.421055984101926
18570,63.717005843317004
17994,51.754164217558724
17931,51.48853824209436
18476,51.552315611200704
6314,53.8750354515128
5727,63.56338979385775
5879,63.10737269429474
6240,53.39339713280576
17663,52.124078949613896
18457,63.329017758798734
18562,52.657957057824596
17908,63.03022923104923
18183,53.10934161344069
5203,53.70577471188797
18658,52.657258351133024
18745,52.18323716000826
17889,51.93659511908383
5185,63.442430042561064
6161,52.11956282810246
5833,51.79292640118871
5348,52.90364305089221
6261,52.30547398317851
5841,52.855097085829755
5503,51.8937040824292
5187,52.85599803022952
18789,52.085266130388234
5674,52.05045811748108
18768,52.04556193287915
18430,52.167370767400094
5931,52.1540703393842
18787,63.73901349224566
5284,52.29382081238252
18544,52.272112709125835
18726,51.9098324320858
17907,51.70810143222901
17850,52.43404530654274
18073,51.66422713152096
5631,52.10099141416912
6190,51.30611820794611
5482,50.97244054054619
18865,52.102449527438765
18700,52.36534588207123
6234,62.418679369180595
5689,52.90343778208938
18585,52.30560628120261
17674,52.86166696647511
17875,63.843893042456884
5997,52.06652857235143
5405,52.70226440958269
18201,63.654540589784865
18575,52.14722700357845
5196,52.730068847087885
17709,62.7668449880668
5687,52.328498337928956
6284,64.20213132643296
6140,53.00268223855734
18352,52.038160270545404
17718,51.55475992190583
6247,52.161713608050505
18578,52.45595496296402
18135,50.92573575515268
6052,63.01494838856768
5132,51.29477328491758
5846,50.79418089112118
5138,63.30232004121622
5149,52.23253466686981
6321,52.27293811681007
18115,50.80633172044182
5688,51.73588115324059
5748,52.86761086485765
17793,51.09113474365985
5855,52.88212611287388
6305,62.801611040186565
18085,51.66957852919789
5404,64.04796637067177
5870,52.91842758774498
18866,52.183817435449626
5957,52.768043707230916
18138,51.90098350874638
6246,52.25940125899
18643,51.642434137067305
6210,64.55895007696243
17843,51.8284528244202
18260,51.46366618842448
5667,64.69103183414644
18661,53.08337950517252
18319,51.752507500802075
5762,51.63016311177497
17727,51.559786557325786
18853,51.55687826907781
6251,62.84856287190554
18710,52.16575159664187
18809,62.641255951743794
6067,52.17030918198121
6138,52.78186631553775
5374,51.33349582623237
18408,62.80743673782482
5331,50.95700677661847
5194,51.62623290696176
18692,63.44976625319576
18668,52.52301592022549
5296,52.18119568004611
5546,51.90573537729892
5442,52.37789299827424
5699,50.95690608209205
18255,62.3152723479974
5744,51.46708935397161
18169,62.303786060464475
18343,51.07254650124261
17626,49.81614776663216
17878,62.462300622537725
5474,51.45537914208174
18653,62.4170669578719
5137,51.44791891219391
5602,49.19860551607378
5907,48.00078481196952
5779,48.10549941366499
18180,46.36314367838663
18188,46.69942595228453
18207,62.33157134155569
5379,63.33661614103492
18106,49.83077264248926
5783,50.44740826267452
17890,48.54785043520218
5866,50.36708508417885
18012,51.703842220341194
17711,49.21319843926948
6133,50.71080561667908
6071,51.1617534605588
5857,51.89839942753383
18462,50.164350703725376
5116,61.98271071975573
6136,53.11310183972228
17704,62.92932994061658
5662,52.21825554510297
17690,51.30080632363081
6131,62.56001095989284
18288,51.76221822255238
18203,50.879854125096436
18110,62.03830855781841
17743,49.777029202357056
5207,51.539929415409006
5298,63.081441736514996
5328,53.1370258734837
18238,61.67854127575139
5426,62.13922664382412
6298,50.79060048521214
6106,51.51998503089796
5282,50.63969567509159
6178,63.45400127226446
18227,51.77727774602649
17631,52.02222383076254
5598,50.764971389589356
17820,49.88024658492531
18312,49.7323190275464
18716,51.64092624302132
18529,50.5734574998447
17925,50.37640844829367
18314,50.166172095708475
5859,51.320078168858366
6283,51.60910450194841
5562,51.09377625286699
5722,51.59250566557008
18059,51.096100720441676
5770,52.119058010886434
18181,62.55050254604831
17649,51.51247730858638
5828,51.046282206628085
5778,49.909602670264746
17772,52.80156278785042
18732,51.717386231232766
6073,50.711375330566085
18687,51.526882370052626
5395,52.01923275100794
6058,51.349477655912395
18579,53.09019008852262
18846,54.08978765364773
5265,50.62099908340393
17862,52.71789064212901
5237,64.15122797119855
17976,51.02670323849499
18267,61.68402867776651
6048,53.81362661554681
18237,52.87937827215817
18077,52.08625153188858
18299,53.71992269063027
5166,52.50715990473935
5824,52.62533292336694
5216,52.26337991780748
18788,53.41982204481707
6231,52.95929547576469
5178,52.65449325935505
18208,52.973354503791846
18376,52.36641310524499
5350,63.826601256240316
5903,51.957215508523554
18061,52.80641449473514
18821,51.183151953214924
18374,52.78612906460865
5392,52.703063348684815
17958,52.44463840078218
6315,53.73103842467301
5349,53.78203731610949
5227,51.70426175829239
5280,63.98040477097418
6303,64.02051792894805
6023,53.65614378542857
5581,52.42962098182111
18202,63.86290533879094
5970,51.60398633213927
18504,52.1860860535633
18047,52.17869965159685
5532,63.463892843221224
18588,52.47278612832906
6098,52.73500936151275
6189,53.541166525165046
17632,49.55497687330131
5359,52.451561617088956
18500,52.60135342538564
6293,52.02202256259726
5205,63.75897876035994
17915,52.71508168367223
17987,53.31203889087121
5517,52.075769499614495
5501,63.98731157104837
5764,52.91907046877661
18211,62.71578547314958
18487,64.12654705041057
17863,51.94167375964303
5191,52.430154907439025
6111,52.35302715896954
5769,54.17180931840329
18605,62.47787645958421
18038,52.18220838777982
5930,52.05435988677786
18072,51.432528841086516
6102,63.93151110342201
18020,52.44793344728244
17665,52.05331354321121
17668,51.9234891493828
18705,51.88943028479891
17968,63.804871499710515
18212,52.18904489691032
5968,52.406492840476645
17938,53.29235640382645
6277,53.01890936447759
18536,52.300429396929786
18613,64.56862336192737
5766,52.32601643520831
18474,52.22780312475774
18297,62.51879129069998
18753,53.22786883785531
18701,63.811792035487144
5835,52.767681233230114
18142,51.752142124278635
18838,51.88866219214103
17719,63.780737911687204
5890,53.31701743053318
5560,60.45099459983725
17658,51.572063268837255
18582,53.02695923915163
18300,51.941510597673386
18679,62.41741451247855
18365,53.063733396001226
18901,64.1501981446562
18414,52.53010219220423
18889,52.00638334806525
18257,52.18776736737706
18884,51.946522373720356
18873,52.299104724532306
5369,51.451796893342085
18698,51.41385360248487
5746,63.11862243914885
17844,62.64418328628693
18893,52.25763911636107
17867,50.862689469510045
17899,50.73830610824881
18546,51.447121932435515
18325,52.39903935272961
6220,52.23199660876371
18625,51.5623602602751
18053,51.719874759654424
5607,64.38995103093819
5989,52.25828197943998
17712,51.84898799605002
18799,52.56884662748458
5483,51.73805159370994
6157,52.28415250232973
5715,52.41742376513566
17814,61.6017992697969
17754,50.393641702390305
5375,51.95957472411662
17627,63.70617973370261
17654,62.67945545222946
5923,51.608005258863926
18348,51.25943776046213
18657,51.53327907411102
5262,52.08578917952136
18491,51.93103103115794
5851,63.83494399933425
17956,51.08839679418442
6270,52.54014007429445
5932,52.80978881637099
18323,51.78327687462291
5290,62.60624874109479
5434,50.90272875603707
17782,51.57691213350951
5836,51.031384702298624
5729,52.06216356912662
17780,51.58885804044735
17757,51.352302042246386
5197,50.638421348637706
18498,52.360526708299595
18832,63.28211223552639
18023,51.782842558565044
5435,51.91214476708847
18852,51.855932356022464
18254,52.08511329426923
18024,51.407515132109644
6194,51.37052727731625
18007,62.59669569484858
5473,63.58178667287693
5550,52.220219879611875
18451,63.845655882351814
6081,52.66401733188104
5506,50.63885087414656
18098,52.081926965107435
17952,51.9523260366682
5844,52.065896385595025
5692,53.28060570246786
5499,51.07891342132188
5145,52.02329366129607
18499,50.6523521369223
5084,50.804894576285456
6169,62.91253930317539
18758,51.130843518341536
18419,51.2757496213602
5838,51.67912139872002
5847,52.8037767640608
18869,52.1990907905681
5346,51.68263488832921
18885,52.22529981616892
5183,50.90528190684744
5818,53.03852089246061
5648,53.5721733384072
18390,63.52987348413732
18537,52.69312273529771
17954,50.855164976805895
17786,50.595641767647365
17636,52.41000169226982
17660,52.45285774835311
18221,52.25368304255756
5869,51.92474912497362
5656,52.14057239532115
5684,51.1335319460139
5141,52.66709671202045
6168,52.43252188568476
18908,51.7755668477689
5531,51.06448790669191
5680,63.23035035351485
5960,51.743706297868975
18065,51.29123898316741
18429,51.447056914951304
18793,51.86580995639274
5457,52.23927771758274
18356,50.867404269132734
17766,61.31054953810134
6066,52.681085429029146
18841,62.436918936735964
5549,63.29196705560015
5398,51.98124101768728
17904,51.09906060530741
18322,62.661941015825896
5119,51.6372794091956
5705,61.460876810131865
5977,52.71160888989828
18125,51.916529120786386
18080,52.03833612949048
5946,52.7304037343274
18677,52.10363918929373
6046,63.38834021538866
18317,51.62079683338577
5892,51.558416769446836
5300,51.010617235733584
5291,51.2788152132245
5819,51.304964274317165
18444,52.35897106626805
5294,62.19309253108872
6055,51.77917803826008
6064,51.21182134588146
18667,52.7714873117192
5541,52.55517077690049
5991,52.09998172085311
6244,62.256914135740004
5837,63.3066669215211
5827,51.93696303446064
18697,51.61610693733203
18146,61.6570357516866
5920,52.22745821146709
18111,51.327834275794444
17933,61.949584149734825
18607,51.65337705783815
18248,51.21027629863271
5831,50.44139593758559
5184,51.65860455750781
17934,50.21581234550671
17746,51.00281392954796
6202,52.37775075280741
5199,51.840217659204725
5884,51.47804865424883
17728,51.48654885443416
5657,50.68280197280604
5144,50.42236251625462
6217,61.75832247170879
17677,51.19676587493912
6026,51.58041352381512
6233,50.958591933586966
5446,63.95387947155742
5962,52.09150298523222
18423,51.67246699367946
17715,62.2633249032
17841,51.418195400120794
5800,51.39007009688501
6187,52.187644127255105
5361,61.99513210062042
5384,62.154026717196174
18797,52.660798651401144
18287,51.2415990549999
5558,51.477621150799564
18790,50.71387779181045
5771,51.6264268852021
5209,61.930687975415175
6243,51.053898443623105
18747,51.723987621637086
18587,63.793315433725745
5086,51.46138783247995
5443,50.98401425793495
5148,51.58275040310712
18649,50.76993603432888
6278,51.70057105202775
18204,51.498198646057396
5422,62.62722580404959
5467,52.02979100005351
17923,62.65095796238051
18320,61.477045386978396
5094,51.43842613056237
6088,51.17476716353323
5429,52.258297305845126
5529,51.653037425682086
18218,50.974913925599424
5679,50.63282872878649
17913,52.26950505290962
18576,49.97739181908522
18724,52.21178656140149
6238,52.04072077474392
18637,52.174411931549294
18748,50.693196619049964
5252,61.09271870031899
18075,51.64936261751822
18222,50.91758360288363
5273,50.5024759175589
5886,50.703039098037294
6033,51.423548935666325
18291,50.74556235666371
5616,62.924776218802485
18166,50.27076980299397
17692,50.63730078651338
5219,50.96173652631711
5988,51.73529723018986
5504,51.88219871243091
18129,51.27123593140983
18440,61.46602976636043
18488,51.50593037267201
18131,50.73015164597285
18849,52.045616272775135
18162,50.33417343174225
18829,63.55607818060819
5156,51.371643534590284
18013,50.94241636166519
18804,51.01236580813425
17708,50.73656299207046
17795,51.79507626424131
5811,50.54283997076821
17936,51.23218053008715
5221,51.17012162970751
5845,50.55293748367991
18490,51.4329873581693
5126,50.83981551417037
18367,52.69475255696044
5767,62.130119271323096
5438,50.66484111833173
18746,50.12501113265771
18883,52.16803093252938
17822,50.809666217521766
5535,50.97208114593112
5447,50.67088829371632
5804,51.88187343705826
18729,51.478473440156115
18032,61.61117590613709
5570,51.613136211278594
18837,51.36307657959947
18690,51.24017257352347
5245,49.9033617104549
6123,52.152419834901416
17916,50.31363832107614
18859,50.41079862289846
18232,51.37538557030548
5954,51.70211603634506
5308,49.83107820555138
18458,51.067549032249545
5813,52.191625372645454
5914,51.49745710084375
18561,51.20163912186746
18114,62.15869062516922
5590,51.50742094783853
17848,51.349409990281174
5309,51.21769179832544
5110,61.68534108978944
6192,51.814828629116775
5079,50.234699984515444
5640,52.00501417500513
18067,50.45146090501759
5695,50.8671051913447
18620,50.771247103592046
18215,61.14697515836134
5626,50.25659587585117
17720,49.61481429425575
18548,50.311644624572665
6280,62.29509768256894
18449,51.29572669470439
18450,51.10364804057043
18005,51.55898274335149
18831,50.40691403911005
18683,50.21516365443854
17764,50.49215541615887
5439,51.27776948160489
6322,51.80732239997188
18280,49.89396696863773
6172,52.0043565796726
18466,62.04417264323487
18359,50.86727424318472
18002,50.95879399829612
18334,62.55434335131051
6110,51.09224522815991
5486,52.261452457320964
5251,61.03463908420267
5919,51.58880803401364
6215,51.257790822514885
5812,62.206533674238
18156,50.72387279234791
17650,50.59892112074088
18415,51.44060002402498
18160,50.8719538099436
5928,51.711233203166934
6056,62.68923397599028
18025,50.68669095649859
6054,51.8361372089195
17681,51.26127674561345
17776,49.954350977875016
18133,51.824020442975055
18708,51.64214972624359
5394,51.45062873667836
6119,51.690372484908885
5270,51.6433435166355
17959,50.69242277146638
5406,50.87156912503969
5950,49.96837856010764
18168,62.362110188374196
18029,50.51816813413591
6239,51.45218248777288
18467,62.18642063064116
17964,50.54131561564206
18656,51.462494284949244
18552,50.57972290964492
18079,50.59439507625053
18678,62.155266415361
6039,49.90323490136565
18185,50.52772633944894
6203,51.17405936368023
5360,50.308914906595604
18909,50.61200080050552
18196,61.728451152390214
18632,51.90583048715832
18512,51.04183006044165
18034,62.342270349109164
5268,50.76871164366088
6223,51.482159422869714
18631,50.74658167553675
5373,50.97698643219382
18696,52.252795602093315
5789,51.29203981815461
18900,51.578000874394895
5681,51.86554199245525
18283,50.37916017485827
18847,62.313536278059885
5159,51.054284641017794
5551,62.12094432544952
18074,51.17662545520857
17784,50.35069569295599
5335,50.07288830208979
18903,52.094656899403034
18062,50.05836831752944
18630,50.918722174413546
5599,51.80644479343625
17999,50.30178341597658
5701,50.34940395102553
18827,50.50532191925181
17970,60.94534210747334
5419,52.08181330141429
18581,50.474254444612626
17861,62.3134976169781
5393,51.42231982555783
17806,61.60302668433603
6129,51.225052978454606
5161,62.01469261311645
17804,49.51391676079527
5780,50.33744376704331
5479,50.6668741096674
18086,50.62003600978815
6248,51.40542915212198
17798,50.032699699666
18157,49.954429020391586
18272,49.688292240803605
18022,50.596971258881965
18770,50.791605943542635
5230,50.51358070228259
5565,61.49554103359651
18539,61.20281319256356
18167,50.11464951278921
5615,50.55246014621942
18307,50.85195154610254
5397,50.369744339334446
18102,49.37147633931539
18324,51.25371523874091
18099,62.568639890440565
18015,51.22752878023302
5481,49.84833649444627
18418,51.59100564886624
17831,50.05481628612288
6115,52.39917998312335
17982,50.757674075066845
18014,50.01663197466277
18779,49.85777755636851
18820,51.846445550542164
18558,50.671281335071576
18017,50.49607930819357
17837,49.18774974379753
5976,51.73878759628053
18306,50.961587012169474
6272,50.85161359924797
18331,61.81015972453615
5561,49.43927521586939
17669,51.12068517376952
18855,50.815825890113004
5528,51.410233695042024
18321,50.06230979007834
18172,51.041064642821645
18614,51.46291607733386
17748,49.83059267100963
17800,61.97263214445965
5945,50.517561607320516
18514,49.90363464148338
5644,50.771813764272636
5982,51.64332947705887
5288,62.93544587649579
6265,51.336205060888304
5840,50.077069863853836
17851,60.91107924823004
18246,49.580819709885034
6250,49.88075241668809
5214,51.59718970249926
18777,51.14214684020939
6001,49.591542201853215
5782,49.935577670627524
5484,50.926957129284
5760,49.54051461625513
6218,50.283992018981316
5953,50.26165082999755
18577,51.28552023186128
6264,52.03802661459255
17770,50.11657957046602
18634,50.16409523787035
5938,51.622207904767734
6214,51.60983596168445
5324,50.634945436219695
18108,49.10903204578507
18469,50.10300944074205
18672,51.53752017842457
18480,61.68648728842918
18531,50.13822194207316
6180,61.61635854346143
5454,50.09520852185577
5364,61.217815541496954
18088,60.56775486922334
17922,50.200749968645354
6286,52.195372602150506
18456,50.49988868151184
17975,49.8690687807242
18397,49.966037386025164
5242,49.73804288843017
5244,50.74806609813411
18445,61.77938459743484
18281,49.73489356820791
5636,49.982282207093036
17957,51.54613197155351
18761,50.18149297918977
17990,50.34209715636332
5123,60.90159489176381
5801,51.25691183315669
6235,50.30280700799696
6108,61.704117586522514
5659,50.36011861229481
18503,62.61992324125405
5190,50.14400678388108
18711,49.11798817674595
18670,49.77501623328739
18814,50.12637278112576
18057,61.746870642737385
18751,50.480144112216635
18786,49.565341644614136
6150,50.45632248988713
18574,50.66556011186466
18506,51.61766480191348
18828,49.97006352777036
6069,50.66542864940632
5180,50.60051974943963
6166,50.75375561951031
17791,49.30457790693587
5113,60.206794733349845
17939,50.570078921983814
6259,51.57126573093879
17928,49.39825272653524
17624,61.642467346621174
17623,60.83466103233457
18477,50.22991557194415
17734,49.79649742458321
18275,51.02946394244376
17998,50.954989680897825
17992,49.16125235866449
5655,50.901792177834665
5969,50.227645164244095
5863,50.19020053452317
18803,50.506892043655846
5418,51.64979704534901
5850,50.97170127240183
5240,50.972997006141256
5672,50.66445478457748
6094,50.75979374993586
5293,49.52777948096108
5081,50.678312154511914
5537,49.41411473976834
5663,50.27437789795171
17790,50.274059522114534
6205,61.229262019151584
6198,51.45985099096917
5566,49.804504765816944
5742,61.55194875456299
6096,62.96287021193992
6004,61.992645909068266
5092,60.06489903669745
18593,49.629203028355896
6177,50.194434337150184
5413,50.9697321067848
5917,49.96822781733599
5211,62.11431232956099
5848,50.43651181652725
17839,48.7699434369767
5553,49.70137011200658
18590,49.878462703258506
5451,62.80385925828
6273,51.13588976213853
17641,49.68219064404637
5523,49.40737415666516
17749,60.968644128137086
6093,51.345408487397556
5440,51.007805034391296
18671,50.01874689833664
5743,60.54690634158775
17740,60.75779548040332
5153,49.79449624301597
17881,49.93131886229067
18256,61.030272580142594
18638,50.70741182176476
5396,50.338495390737336
17997,61.904784992125116
17687,49.339865794794264
18627,50.44444772864163
5277,60.72501204364957
18826,61.992446707691485
5719,49.70016275657907
5600,50.27907236053477
18112,61.97558535911833
5522,49.20157179615871
18089,60.45930746031521
5090,61.19455470054056
5124,49.500447170738276
18120,60.29190649463943
5557,49.56124817481351
5796,50.16995709923913
17937,49.9197844821286
18265,50.84138910652366
18878,49.41117831729434
5773,50.0498407255509
18091,49.73466027580224
5964,61.163214770211354
18019,62.083137422330324
5133,50.42939896927681
6170,50.44745373307564
17803,49.961782954605056
5966,51.797015137444575
18124,50.944377501653406
18717,49.42511709143005
5243,49.891995757520746
17882,48.88051078942368
18533,49.76205604083062
18876,49.76042338665472
18744,50.229172781692704
5278,49.43229109020195
5239,50.04898205141556
5358,60.9945475922494
5574,50.53344123865612
5641,61.88798490351677
18186,60.42618671981099
17885,48.92947820085526
5939,49.11380521236857
5155,49.007495725172774
5412,60.912390875060254
17699,49.1676722535329
17640,60.62063613313759
18522,59.558022027921524
17905,50.0941943436846
5575,50.60456747873609
5569,61.82286455308892
5325,50.26088780984766
18703,51.132776103301914
17898,50.08698704776566
18351,48.79702406229431
18560,49.95358292573211
5372,50.28348078651862
17985,60.43165351489765
5186,49.19488292883317
5098,49.309367658438475
18063,49.13129986332121
6041,50.39037150788281
5638,50.26912709710886
18493,49.27786148713865
18216,49.20160096962602
18223,49.731458057532514
5694,49.35158366164239
5088,49.63332650219673
18621,49.36927657829319
5363,48.90219383193464
5943,61.70173884600864
5765,49.1052944523045
17870,49.717518319821615
5106,49.634703755984354
18004,59.76944326079679
17980,49.15805075091071
5385,60.87922944877343
5810,50.981264467562276
6236,50.4089829399222
18393,59.41959260109689
5721,49.67599274916876
18045,48.780390309005355
18335,49.49691647145006
18008,59.88803175354045
5468,50.338547347257276
18806,49.71397243717007
17819,49.64523562842568
5965,49.761959732704554
18230,49.571334961232054
5336,49.128110996786006
5577,50.18157304777895
18760,49.567207984742815
17860,61.19464042389834
18782,50.01685104847867
6072,61.60826836328211
17744,49.84395344631556
18519,48.83622951102463
17811,48.71093181063631
5445,49.0158078833249
5491,49.33096426072789
5992,49.337557804670766
5269,48.66660442916248
18608,49.4706385435032
5582,48.96869252628434
5961,48.47355892199489
18092,47.66394192949635
17830,48.83946436182936
17778,48.01837605625209
6036,49.502032141662184
17698,48.18557477632591
